LST,BC,CO2,O3,PM25,UFP,NOx
1/2/2018 8:43,1074.1,466.36,13.3,4.05,21700,50.6672
1/2/2018 8:43,1189.5,462.63,13.3,4.9,26900,57.5928
1/2/2018 8:43,1320.4,467.97,13.3,4.51,33300,67.0416
1/2/2018 8:43,1409.5,474.71,13.57407407,3.77,37500,77.7432
1/2/2018 8:43,1495.7,480.57,14.25925926,4.36,41000,88.3176
1/2/2018 8:43,1651,487.66,15.15,5.06,43500,97.3848
1/2/2018 8:43,1808.3,491.23,16.04074074,5.36,43600,105.864
1/2/2018 8:43,1853.6,480.17,16.72592593,4.27,42300,114.6272
1/2/2018 8:43,1896.5,475.24,17,4.58,44800,122.1616
1/2/2018 8:43,1855.8,486.39,17,4.69,47200,126.7584
1/2/2018 8:43,1847.6,489.5,17,4.9,46100,126.7088
1/2/2018 8:43,1834.8,494.62,17,3.18,41300,116.7432
1/2/2018 8:43,1806.6,482.72,17,6.05,35400,97.7112
1/2/2018 8:43,1733.7,475.45,16.93222857,5.17,32800,77.4432
1/2/2018 8:43,1686.8,480.03,16.76068571,4.82,32500,64.056
1/2/2018 8:43,1588.7,473.38,16.53302857,4.65,32000,65.6664
1/2/2018 8:43,1491.8,479.77,16.29691429,5.05,30500,89.7928
1/2/2018 8:43,1477.7,477.02,16.1,5.48,35600,131.4
1/2/2018 8:43,1434.8,490.48,15.87760933,4.71,41300,179.4984
1/2/2018 8:43,1386.8,498.69,15.57570457,4.72,42800,223.1104
1/2/2018 8:43,1366.9,510.28,15.25790087,3.84,46600,251.2584
1/2/2018 8:43,1307.7,510.93,14.98781341,4.49,68900,257.028
1/2/2018 8:43,1279.8,507.44,14.82905734,4.67,74000,247.5472
1/2/2018 8:43,1360.4,529.5,14.84524781,3.94,52400,233.0056
1/2/2018 8:43,1368.3,512.06,15.1,3.03,41400,223.5144
1/2/2018 8:43,1359.6,506.94,15.91455026,5.33,46400,229.1848
1/2/2018 8:43,1384.7,523.62,17.08783069,4.93,53000,260.6808
1/2/2018 8:43,1455.8,536.8,17.9,4.35,51600,311.4264
1/2/2018 8:44,1488.2,543.58,18.10532407,5.28,49100,365.4816
1/2/2018 8:44,1601.4,546.15,18.01481481,6.1,45500,406.7712
1/2/2018 8:44,1673.3,547.65,17.74375,5.41,41200,419.22
1/2/2018 8:44,1696.1,547.85,17.40740741,4.72,39300,391.8432
1/2/2018 8:44,1669.4,562.27,17.12106481,4.68,39100,335.124
1/2/2018 8:44,1673.5,562.21,17,5.17,38600,265.3896
1/2/2018 8:44,1671.2,567.71,17,4.94,35900,199.0176
1/2/2018 8:44,1590.6,533.23,17,5.16,31800,152.3856
1/2/2018 8:44,1545.4,507.84,17,3.5,27400,128.8784
1/2/2018 8:44,1448.9,487.71,17,4.06,24100,117.6688
1/2/2018 8:44,1326.8,481.5,17.13177143,5.49,21100,113.8216
1/2/2018 8:44,1181.7,466.16,17.43131429,4.64,19300,112.5488
1/2/2018 8:44,1082.1,458.14,17.75497143,3.12,19200,109.0624
1/2/2018 8:44,993.3,465.94,17.95908571,2.8,19600,102.9256
1/2/2018 8:44,961.8,483.03,17.9,4.04,18700,97.3432
1/2/2018 8:44,878,488.76,17.43463557,4.29,17700,92.9984
1/2/2018 8:44,833,475.41,16.62701652,3.76,18600,90.6112
1/2/2018 8:44,820.2,490.42,15.64413994,3.76,21400,90.9016
1/2/2018 8:44,871.3,490.92,14.65300292,6.35,28000,95.8008
1/2/2018 8:44,938.4,498.55,13.82060253,3.41,34800,104.9344
1/2/2018 8:44,1103.7,498.99,13.31393586,4.94,37400,115.4176
1/2/2018 8:44,1271.6,497.69,13.3,4.1,38100,124.2312
1/2/2018 8:44,1392.1,500.51,14.16507937,4.52,40200,128.356
1/2/2018 8:44,1562.9,502.1,15.66031746,5.79,43900,129
1/2/2018 8:44,1704.6,506.33,17,5.57,46000,129.4528
1/2/2018 8:44,1819.5,506.84,17.96631944,5.76,49500,129.8104
1/2/2018 8:44,1886.5,513.12,18.86111111,7.06,53600,130.0416
1/2/2018 8:44,1970.5,522.62,19.678125,5.15,52600,130.1152
1/2/2018 8:44,1972.5,521.43,20.41111111,6.22,49400,127.2712
1/2/2018 8:44,1905.9,522.57,21.05381944,6.6,45700,120.0224
1/2/2018 8:44,1874.222222,523.41,21.6,6.33,42000,110.3408
1/2/2018 8:44,1841.625,526.67,22.040625,6.02,35900,100.2664
1/2/2018 8:44,1777.857143,512.57,22.35416667,5.74,30200,91.8392
1/2/2018 8:44,1678.5,494.66,22.515625,4.25,39000,85.1416
1/2/2018 8:44,1556.2,491.91,22.5,5.2,84700,78.844
1/2/2018 8:44,1107.5,461.61,17.9,4.5,79900,62.0192
1/2/2018 8:44,1153,456.01,18.0248,4.59,58600,74.9576
1/2/2018 8:44,1200.125,457.09,18.4074,6.17,43000,85.8864
1/2/2018 8:44,1195.888889,469.14,18.9176,5.17,35500,91.3208
1/2/2018 8:44,1189.2,484.33,19.4252,5.83,33500,89.6264
1/2/2018 8:44,1185,509.34,19.8,6.05,31500,83.1584
1/2/2018 8:44,1152.5,521.89,20.07326389,4.99,29500,74.3544
1/2/2018 8:44,1154.4,529.48,20.34111111,6.8,27800,65.576
1/2/2018 8:44,1161,526.5,20.570625,6.26,27100,59.1848
1/2/2018 8:44,1202.2,508.42,20.72888889,5.69,26400,55.2952
1/2/2018 8:44,1229.9,499.15,20.78298611,5.46,23900,52.23102356
1/2/2018 8:44,1171.7,475.59,20.7,4.66,22300,49.76667067
1/2/2018 8:44,1125.4,471.08,20.4421875,3.35,22500,47.72120601
1/2/2018 8:44,1130.5,457.68,20.01666667,4.43,24000,45.91369423
1/2/2018 8:44,1094.8,462.88,19.4578125,4.77,24600,44.1792
1/2/2018 8:44,1183.4,466.9,18.8,3.54,22500,42.66176683
1/2/2018 8:45,1151.9,443.43,17.98865741,3.73,22400,41.64757717
1/2/2018 8:45,1149.6,437.81,17.00925926,3.55,24600,41.5169041
1/2/2018 8:45,1125.9,450.09,15.95625,4.61,26800,42.65002068
1/2/2018 8:45,1122.5,469.46,14.92407407,4.89,29100,45.3936
1/2/2018 8:45,1119.1,475.65,14.00717593,4.69,30500,49.81575576
1/2/2018 8:45,1184.8,464.08,13.3,4.19,33000,55.54202523
1/2/2018 8:45,1231.1,467.88,12.806875,3.9,36900,61.78961682
1/2/2018 8:45,1193,488.79,12.48083333,5.1,43200,67.77573894
1/2/2018 8:45,1243.2,499.23,12.339375,4.73,48700,73.9416
1/2/2018 8:45,1174.9,511.29,12.4,4.93,49500,80.5944
1/2/2018 8:45,1234.5,518.16,12.7176,4.93,46300,86.852
1/2/2018 8:45,1251.3,514.47,13.2638,4.98,45100,91.7136
1/2/2018 8:45,1285.5,530.95,13.9312,4.58,45300,94.1784
1/2/2018 8:45,1234,540.08,14.6124,3.91,45400,92.76
1/2/2018 8:45,1237.8,532.95,15.2,5.71,47700,88.124
1/2/2018 8:45,1235.3,536.3,15.68645833,4.62,52400,82.548
1/2/2018 8:45,1256.7,542.09,16.14333333,5.11,57900,78.408
1/2/2018 8:45,1311.4,541.09,16.581875,4.93,55500,78.08
1/2/2018 8:45,1277.2,528.41,17.01333333,5.88,46400,83.6352
1/2/2018 8:45,1268.5,507.51,17.44895833,4.4,39300,93.5584
1/2/2018 8:45,1232.6,505.89,17.9,4.66,41500,104.7928
1/2/2018 8:45,1167.7,496.54,18.340625,3.93,51000,114.2784
1/2/2018 8:45,1071.4,505.35,18.77083333,3.99,57200,118.9552
1/2/2018 8:45,1027.1,495.67,19.240625,3.87,63100,116.9688
1/2/2018 8:45,942.6,497.87,19.8,6.22,72300,110.38
1/2/2018 8:45,848.1,518.38,20.45439815,4.15,72700,101.9344
1/2/2018 8:45,733.6,508.36,21.16851852,4.42,64800,94.2744
1/2/2018 8:45,663.6,498.25,21.93125,4.15,59200,90.0424
1/2/2018 8:45,559.3,487.05,22.73148148,4.46,59300,91.0616
1/2/2018 8:45,565,476.18,23.55810185,4.97,62400,95.492
1/2/2018 8:45,548.8,481.44,24.4,4.57,61300,100.5368
1/2/2018 8:45,556.9,491.2,25.4009375,5.11,55600,103.3928
1/2/2018 8:45,568.3,469.33,26.53166667,2.34,50000,101.2568
1/2/2018 8:45,541,452.45,27.5215625,4.45,47700,91.50959067
1/2/2018 8:45,604.6,453.55,28.1,2.45,38500,76.03437202
1/2/2018 8:45,680.3,436.8,28.19668571,2.83,26900,58.79595802
1/2/2018 8:45,776.5,429.1,27.97905714,2.83,19700,43.80956269
1/2/2018 8:45,808,430.49,27.53308571,3.89,17700,35.0904
1/2/2018 8:45,922.7,434.39,26.94474286,4.37,18300,31.46407036
1/2/2018 8:45,937.7,436.07,26.3,3.63,18300,28.80974111
1/2/2018 8:45,920.7,434.3,25.48466472,5.26,16800,26.84897669
1/2/2018 8:45,1002,430.65,24.41418853,5.16,14900,25.44734151
1/2/2018 8:45,981.1,429.08,23.21900875,4.44,13300,24.4704
1/2/2018 8:45,1008,428.4,22.02956268,4.06,13700,23.84946782
1/2/2018 8:45,978.6,429.5,20.97628766,3.9,15900,23.7750513
1/2/2018 8:45,891.4,435.46,20.18962099,4.28,18500,24.47030087
1/2/2018 8:45,784.2,438.74,19.8,4.18,20000,26.23516696
1/2/2018 8:45,794,440.27,20.19179894,3.46,20700,29.3696
1/2/2018 8:45,843.6,441,21.1042328,4.61,22000,35.13760252
1/2/2018 8:45,831.7,446.36,21.7,5.63,27100,43.45760757
1/2/2018 8:45,847.9,459.35,21.78842593,3.79,37400,52.42561136
1/2/2018 8:45,802.5,462.17,21.72962963,4.14,45500,59.94401009
1/2/2018 8:45,882,459.28,21.5125,5.85,52500,63.9152
1/2/2018 8:45,960.1,460.22,21.12592593,5.97,57700,65.09123625
1/2/2018 8:45,1050.4,458.51,20.5587963,5.66,59100,65.68332767
1/2/2018 8:45,1110,461.28,19.8,4.84,53500,65.93140098
1/2/2018 8:45,1086.9,454.35,18.54263595,7.46,46800,66.06818285
1/2/2018 8:45,1091.3,456.25,16.83869587,5.13,38700,66.3264
1/2/2018 8:45,1052.1,456,15.21540785,4.66,29900,67.86141463
1/2/2018 8:45,1069.6,453.58,14.2,5.83,23500,71.04059145
1/2/2018 8:46,1029,451.96,13.75268582,4,20600,74.95506097
1/2/2018 8:46,1042.1,447.59,13.46492756,4.52,21100,78.83435366
1/2/2018 8:46,985.8,448.1,13.31082639,4.52,26000,81.908
1/2/2018 8:46,966.4,455.92,13.26448348,5.05,32300,83.732
1/2/2018 8:46,1004.3,461.97,13.3,4.31,38400,85.0008
1/2/2018 8:46,1031.3,455.6,13.64500051,4.73,45900,86.4304
1/2/2018 8:46,1188.7,451.44,14.32962558,4.85,54900,88.5656
1/2/2018 8:46,1208.7,454.77,15.03175038,5.82,61500,91.9512
1/2/2018 8:46,1264.2,458.76,15.42925013,5.88,64600,97.2976
1/2/2018 8:46,1295.5,463.46,15.2,4.74,68700,104.0512
1/2/2018 8:46,1404.6,466.56,13.99546667,4.21,76400,110.9704
1/2/2018 8:46,1493.3,474.3,12.0304,4.94,80400,116.7472
1/2/2018 8:46,1589.5,483.1,9.8276,5.8,80900,120.0736
1/2/2018 8:46,1610.1,477.67,7.909866667,4.46,78100,120.128
1/2/2018 8:46,1600.4,470.27,6.8,4.6,74700,117.7648
1/2/2018 8:46,1610.8,466.47,6.613425926,4.11,71800,114.2784
1/2/2018 8:46,1541.6,466.41,6.994074074,4.09,69200,111.1136
1/2/2018 8:46,1523.2,467.65,7.7575,4.11,68900,109.7152
1/2/2018 8:46,1470.6,481.95,8.719259259,4.48,75000,110.8176
1/2/2018 8:46,1448.8,490.97,9.694907407,4.2,79000,113.5824
1/2/2018 8:46,1372.5,489.77,10.5,4.59,77700,116.992
1/2/2018 8:46,1310,484.69,11.1984375,5.28,81200,120.0096
1/2/2018 8:46,1248.3,480.21,11.9375,6.22,90100,121.5984
1/2/2018 8:46,1249.6,482.3,12.6578125,3.94,94100,121.3584
1/2/2018 8:46,1268.6,481.42,13.3,5.39,90900,119.9664
1/2/2018 8:46,1309.5,484.48,13.9125,5.11,88200,117.9504
1/2/2018 8:46,1337.7,489.66,14.54444444,5.55,90000,115.716
1/2/2018 8:46,1353.2,485.2,15.1375,4.7,93100,113.6688
1/2/2018 8:46,1428.8,484.53,15.63333333,4.7,95100,111.6256
1/2/2018 8:46,1498.5,486.35,15.97361111,4.8,92600,109.1192
1/2/2018 8:46,1575.4,491.55,16.1,4.67,84800,106.3704
1/2/2018 8:46,1745.2,483.03,16.1,3.99,75900,103.7872
1/2/2018 8:46,1935.2,467.86,16.1,4.4,70700,101.7776
1/2/2018 8:46,2153.6,470.95,16.1,6.48,70900,99.6936
1/2/2018 8:46,2370.4,494.19,16.1,5.85,74000,97.4968
1/2/2018 8:46,2640.5,475.95,16.1,4.97,75600,96.3512
1/2/2018 8:46,2987.1,452.83,16.1,5.89,80700,97.4544
1/2/2018 8:46,3376.3,450.05,16.1,7.56,88600,102.004
1/2/2018 8:46,3751.2,467.95,16.1,7.08,91800,111.9904
1/2/2018 8:46,4106.8,469.34,16.1,6.52,89200,126.6142269
1/2/2018 8:46,4561.1,462.9,16.028125,8.37,86300,142.7898806
1/2/2018 8:46,4934.4,469.63,15.85,6.81,82300,157.2332209
1/2/2018 8:46,5357,454.93,15.621875,7.73,86100,166.6601074
1/2/2018 8:46,5724.6,465.9,15.4,7.54,92400,169.0128
1/2/2018 8:46,6007.8,474.24,15.240625,6.13,90100,166.4602687
1/2/2018 8:46,6264.3,479.64,15.2,9.48,89600,162.0519075
1/2/2018 8:46,6506.4,491.29,15.3546875,7.16,86600,158.701012
1/2/2018 8:46,6672.9,481.62,15.65,8.21,83000,159.3208776
1/2/2018 8:46,6845.3,472.9,15.9453125,9.77,79500,165.8968
1/2/2018 8:46,6995,475.59,16.1,9.13,71700,176.3992955
1/2/2018 8:46,7087.2,472.72,16.08715278,8.21,66800,187.8411075
1/2/2018 8:46,7184.3,476.52,15.98888889,7.25,61900,197.3668716
1/2/2018 8:46,7297.7,480.31,15.828125,7.96,57400,202.1212239
1/2/2018 8:46,7437.4,479.63,15.62777778,9.24,59900,200.249225
1/2/2018 8:46,7688.6,471.71,15.41076389,9.24,64700,193.8292751
1/2/2018 8:46,7913.8,479.19,15.2,8.7,68600,185.7403126
1/2/2018 8:46,8077.4,480.25,14.9021875,9.05,74300,178.7921001
1/2/2018 8:46,8289.5,478.22,14.5225,8.61,87400,175.7944
1/2/2018 8:46,8360.2,480.6,14.2315625,9.88,91855.55556,175.7297609
1/2/2018 8:46,8391.6,481.69,14.2,10.49,92677.77778,175.6060703
1/2/2018 8:47,8348.8,476.05,14.50331429,10.09,94000,175.2810992
1/2/2018 8:47,8191,473.84,15.03594286,10.38,97700,174.5006188
1/2/2018 8:47,7849.7,474.42,15.69691429,9.71,99300,173.0104
1/2/2018 8:47,7417.3,470.66,16.38525714,9.35,87800,162.6397562
1/2/2018 8:47,6826.5,467.31,17,7.8,73700,140.3064257
1/2/2018 8:47,6207.5,456.18,17.41941691,6.88,58100,113.5304172
1/2/2018 8:47,5699.6,445.22,17.67084548,6.21,43000,89.96133905
1/2/2018 8:47,5121.7,439.81,17.87690962,7.08,33200,77.2488
1/2/2018 8:47,4673.8,439.93,18.16023324,6.56,29300,80.1288
1/2/2018 8:47,4192.6,435.05,18.64344023,6.43,29200,93.7064
1/2/2018 8:47,3817.8,436.2,19.44915452,6.8,33300,110.9936
1/2/2018 8:47,3511.5,446.76,20.7,8.36,42700,124.9272
1/2/2018 8:47,3299.3,455.04,23.05820106,6.48,45300,128.444
1/2/2018 8:47,3143.1,455.53,26.07354497,7.34,37800,117.6224
1/2/2018 8:47,2958.6,443.54,28.2,6.18,29500,96.9648
1/2/2018 8:47,2815,437.14,28.89733796,6.04,22600,72.2136
1/2/2018 8:47,2508.3,434.76,28.8537037,5.55,18300,49.1408
1/2/2018 8:47,2302.6,431.07,28.365625,4.19,16400,33.5184
1/2/2018 8:47,2026.7,429.29,27.72962963,3.4,18600,27.0656
1/2/2018 8:47,1828,427.92,27.24224537,3.37,20400,25.976
1/2/2018 8:47,1581.3,427.03,27.2,3.37,17700,27.7888
1/2/2018 8:47,1302,423,27.6896875,4.22,13500,30.2168
1/2/2018 8:47,1111.8,423.09,28.46833333,3.7,10700,30.9728
1/2/2018 8:47,909.8,427.4,29.3378125,4.21,9350,30.04
1/2/2018 8:47,807.7,428.68,30.1,3.87,9080,29.0952
1/2/2018 8:47,622.9,432.13,30.76882359,2.66,9030,28.2296
1/2/2018 8:47,628.5,434.3,31.44747076,2.4,9340,27.4384
1/2/2018 8:47,546.3,440.34,32.07170614,4.38,9490,26.7168
1/2/2018 8:47,524.6,431.1,32.57729434,4.25,9900,25.932
1/2/2018 8:47,468,432.1,32.9,5.59,10700,24.9576
1/2/2018 8:47,357.2,436.98,33.06440328,4.23,10700,23.8688
1/2/2018 8:47,353.3,435.78,33.16046643,4.06,10900,22.6872
1/2/2018 8:47,271.9,430.68,33.22202714,4.08,11000,21.4344
1/2/2018 8:47,250.3,433.91,33.28292315,3.26,9680,20.01826356
1/2/2018 8:47,232.5,424.1,33.37699215,4.38,8750,18.44999069
1/2/2018 8:47,232.1,423.06,33.53807186,4.72,8140,16.90578604
1/2/2018 8:47,137.3,420.83,33.8,3.12,7540,15.59945426
1/2/2018 8:47,175.2,421,34.61791033,4.49,7830,14.7448
1/2/2018 8:47,211.4,423.07,35.8422885,3.12,8420,14.22656181
1/2/2018 8:47,214.3,434.78,36.6,3.74,8140,13.78666216
1/2/2018 8:47,335.9,427.13,36.60266204,3.34,7720,13.39948161
1/2/2018 8:47,373.4,421.98,36.23518519,3.7,7420,13.0202007
1/2/2018 8:47,387,425.74,35.634375,2.97,6860,12.604
1/2/2018 8:47,397,421.89,34.93703704,3.14,6460,11.86932922
1/2/2018 8:47,438.2,422.61,34.27997685,3.84,6090,10.69870815
1/2/2018 8:47,468.8,422.95,33.8,3.33,5690,9.355022477
1/2/2018 8:47,483.3,419.45,33.46484375,3.33,5490,8.142757869
1/2/2018 8:47,461.1,419.04,33.17708333,3.22,5350,7.3664
1/2/2018 8:47,307.9,419.01,32.97578125,3.08,5520,6.986804548
1/2/2018 8:47,340.2,420.35,32.9,2.41,5570,6.704864773
1/2/2018 8:47,337.9,422.4,32.9,2.9,5610,6.485522724
1/2/2018 8:47,339.7,419.35,32.9,3.9,5570,6.39212045
1/2/2018 8:47,390.4,418.54,32.9,3.53,5490,6.488
1/2/2018 8:47,425.3,418.58,32.9,3.47,5820,7.960086066
1/2/2018 8:47,416.7,420.12,32.9,3.05,6700,11.38389682
1/2/2018 8:47,473.4,421.68,32.9,4.35,11100,15.73246455
1/2/2018 8:47,559.8,424.06,32.66875,4.02,20700,19.85562152
1/2/2018 8:47,540.7,432.68,32.05555556,3.78,28300,22.6032
1/2/2018 8:47,707.6,435.99,31.18125,3.21,31900,23.076
1/2/2018 8:47,699.1,434.34,30.16666667,4.59,37100,21.9192
1/2/2018 8:48,688.1,434.24,29.13263889,3.81,40100,20.3456
1/2/2018 8:48,613.2,435.44,28.2,3.91,41400,19.4784
1/2/2018 8:48,588,435.61,27.08888889,3.49,44400,20.4408
1/2/2018 8:48,517.1,435.7,25.93888889,2.8,46900,23.8504
1/2/2018 8:48,520.5,437.46,25.5,4.03,40700,28.8944
1/2/2018 8:48,554.7,435.59,26.04525463,3.73,30600,34.6624
1/2/2018 8:48,426.2,430.41,27.18703704,4.57,23300,40.372
1/2/2018 8:48,458.2,428.09,28.684375,3.46,17800,45.2408
1/2/2018 8:48,359.5,430.68,30.2962963,3.09,13200,50.2032
1/2/2018 8:48,367.6,429.2,31.7818287,4.52,10100,55.9872
1/2/2018 8:48,357.9,423.33,32.9,3.33,10600,61.2872
1/2/2018 8:48,433,430.55,33.690625,3.41,14600,64.68
1/2/2018 8:48,444.4,436.21,34.3125,3.41,20800,64.7424
1/2/2018 8:48,428,435.99,34.703125,3.48,21600,59.4032
1/2/2018 8:48,439.7,434.2,34.8,3.73,17400,49.3984
1/2/2018 8:48,366.9,434.13,34.5525463,4.6,13100,37.6728
1/2/2018 8:48,464.9,436.4,34.02037037,1.89,10300,27.1664
1/2/2018 8:48,441.4,434.99,33.30625,3.27,8410,20.8192
1/2/2018 8:48,460.4,425.7,32.51296296,3.48,7060,19.9608
1/2/2018 8:48,430.8,420.14,31.74328704,3.1,6600,22.6888
1/2/2018 8:48,453.8,419.37,31.1,3.23,7960,27.1128
1/2/2018 8:48,384.1,423.19,30.61,3.48,12400,31.464
1/2/2018 8:48,306.2,434.13,30.18083333,3.79,15400,33.9736
1/2/2018 8:48,341.7,433.58,29.73625,2.93,15600,34.384
1/2/2018 8:48,344.1,434.04,29.2,2.62,14300,33.924
1/2/2018 8:48,375.3,432.43,28.4264,3.9,15700,33.012
1/2/2018 8:48,421.9,431.57,27.4602,4.65,19000,32.056
1/2/2018 8:48,498.4,433.48,26.5108,4.28,20000,31.464
1/2/2018 8:48,514.6,433.71,25.7876,2.73,21200,30.6768
1/2/2018 8:48,654.9,434.91,25.5,4.42,20600,29.3936
1/2/2018 8:48,715.8,434.41,25.5,3.7,18500,28.4232
1/2/2018 8:48,825.6,430.93,25.5,4.89,17400,28.5576
1/2/2018 8:48,908,433.92,25.5,3.12,16700,30.5888
1/2/2018 8:48,992.2,436.51,25.5,3.94,15800,35.0872
1/2/2018 8:48,974,434.89,25.5,4.04,14200,41.4896
1/2/2018 8:48,969.2,432.32,25.5,3.78,14800,48.9464
1/2/2018 8:48,974,431.26,25.60546875,3.59,22200,56.6728
1/2/2018 8:48,901.1,438.2,25.85625,3.08,33500,63.884
1/2/2018 8:48,923.8,447.35,26.15390625,3.08,35600,70.184
1/2/2018 8:48,822.4,441.58,26.4,2.98,39000,76.232
1/2/2018 8:48,781,440.81,26.55347222,3.59,53000,82.672
1/2/2018 8:48,741.2,449.82,26.66111111,3.39,67300,90.044
1/2/2018 8:48,712.9,455.3,26.75625,4,68900,98.888
1/2/2018 8:48,676.9,454.63,26.87222222,4.16,53600,111.3352
1/2/2018 8:48,620.6,437.54,27.04236111,2.38,40500,126.968
1/2/2018 8:48,654,435.52,27.3,4.53,40300,142.4696
1/2/2018 8:48,525.3,444.54,27.675625,4.01,45000,154.3696
1/2/2018 8:48,526,449.07,28.1475,3.92,40800,159.1976
1/2/2018 8:48,494.2,445.95,28.670625,4.91,31000,159.2
1/2/2018 8:48,438.3,437.31,29.2,3.8,24900,158.8584
1/2/2018 8:48,382.5,439.64,29.8224,3.4,20200,158.2112
1/2/2018 8:48,348.7,437.82,30.5582,5.26,16700,157.4048
1/2/2018 8:48,375.6,426.64,31.2628,5.27,17700,156.5856
1/2/2018 8:48,352.8,430.29,31.7916,4.68,22300,144.7458492
1/2/2018 8:48,401.4,434.09,32,3.31,25600,117.5735475
1/2/2018 8:48,416.7,433.97,32,3.65,25300,85.23432123
1/2/2018 8:48,465.2,432.02,32,3.26,24000,57.99139665
1/2/2018 8:48,535.4,430.35,32,5.56,21500,46.108
1/2/2018 8:48,582,427.94,32,2.99,17200,45.41735023
1/2/2018 8:48,678.3,427.66,32,3.45,12900,44.86791942
1/2/2018 8:49,667,426.07,32,2.59,10900,44.41981349
1/2/2018 8:49,683.6,424.99,31.77578125,2.8,12100,44.05713838
1/2/2018 8:49,669.3,427.21,31.24375,3.08,18600,43.764
1/2/2018 8:49,686.1,431.33,30.61484375,3.93,41600,42.18501246
1/2/2018 8:49,681.4,434.72,30.1,3.93,63200,38.75783902
1/2/2018 8:49,585.7,434.15,29.65416667,5.17,62200,34.65935934
1/2/2018 8:49,580.7,430.96,29.15,4.05,48600,31.08965311
1/2/2018 8:49,509.4,432.88,28.675,3.77,32000,29.2488
1/2/2018 8:49,458.6,425.3,28.31666667,3.8,21700,29.8976
1/2/2018 8:49,399.2,422,28.1625,3.81,26200,32.3784
1/2/2018 8:49,426.5,427.88,28.3,4.55,38600,35.556
1/2/2018 8:49,348,439.14,28.9503125,4.23,56000,38.0936
1/2/2018 8:49,353.6,441.16,30.03,3.8,61500,38.6544
1/2/2018 8:49,293.3,441.81,31.1696875,3.66,55500,36.03180173
1/2/2018 8:49,276,430.22,32,3.09,53100,30.8626052
1/2/2018 8:49,289.5,434.36,32.4472,4.32,43200,24.78470781
1/2/2018 8:49,358.2,430.57,32.7146,4.22,28400,19.47360694
1/2/2018 8:49,354.3,423.79,32.8484,4.17,17100,16.6048
1/2/2018 8:49,400.6,422.55,32.8948,3.82,11100,15.65101952
1/2/2018 8:49,448,421.09,32.9,3.85,9080,14.87477158
1/2/2018 8:49,493.9,421.53,32.9,3.94,9230,14.15021387
1/2/2018 8:49,614.1,425.27,32.9,3.27,9170,13.51150411
1/2/2018 8:49,605.5,425.27,32.9,3.38,11100,12.9928
1/2/2018 8:49,714.8,424.19,32.9,3.27,14200,12.83109415
1/2/2018 8:49,732.3,425.2,32.9,3.79,15400,13.13678092
1/2/2018 8:49,798.1,424.06,32.9,3.58,16400,13.71572061
1/2/2018 8:49,754.1,424.5,32.9,2.37,18600,14.37137354
1/2/2018 8:49,764.2,425.51,32.57037037,2.37,19800,14.9072
1/2/2018 8:49,768.6,425.1,31.84074074,2.77,20100,15.2808
1/2/2018 8:49,779,424.94,31.1,4.23,17900,15.628
1/2/2018 8:49,836.1,424.21,30.46550926,3.68,14900,15.9864
1/2/2018 8:49,881.6,422.56,29.80740741,4.89,13300,16.3344
1/2/2018 8:49,919.3,423.82,29.14375,5.14,12300,16.6504
1/2/2018 8:49,912.3,423.6,28.49259259,5.46,12300,16.6832
1/2/2018 8:49,913.9,422.47,27.87199074,4.86,13500,16.3752
1/2/2018 8:49,985.4,422.82,27.3,6.26,14500,16.0712
1/2/2018 8:49,1029.1,425.4,26.80875,5.44,13900,16.16
1/2/2018 8:49,1093.4,424.15,26.38166667,5.95,12800,17.0304
1/2/2018 8:49,1058.3,422.3,25.96375,3.73,13200,18.6352
1/2/2018 8:49,1026.8,422.87,25.5,4.6,17000,20.7984
1/2/2018 8:49,990.6,426.23,24.9912,4.26,26600,23.6488
1/2/2018 8:49,959.9,432.2,24.4676,4.43,38900,27.3064
1/2/2018 8:49,1002.5,437.12,23.9184,3.67,46500,31.8912
1/2/2018 8:49,997.2,438.9,23.3328,4.05,50700,37.6936
1/2/2018 8:49,965.2,437.17,22.7,5.18,58900,44.5888
1/2/2018 8:49,887.9,440,22.0024,2.61,64700,52.0952
1/2/2018 8:49,909.7,444.79,21.2472,4.19,71600,59.7064
1/2/2018 8:49,929.6,445.7,20.4608,3.62,74100,66.916
1/2/2018 8:49,1040.8,448.63,19.6696,5.04,70600,74.6224
1/2/2018 8:49,1093.2,446.39,18.9,4.76,71500,83.1824
1/2/2018 8:49,1095.333333,450.8,18.0352,4.76,72300,91.2584
1/2/2018 8:49,1101,456.33,17.0576,3.55,74000,97.504
1/2/2018 8:49,1080.714286,453.23,16.1424,4.39,81100,100.5728
1/2/2018 8:49,1070.5,453.42,15.4648,4.82,89700,101.6
1/2/2018 8:49,1219,455.13,15.2,5.91,96200,102.6496
1/2/2018 8:50,1743.166667,458.43,17.520625,3.65,1.00E+05,179.4384
1/2/2018 8:50,1774.857143,455.59,17.1,4.86,97300,190.6912
1/2/2018 8:50,1840.625,454.72,16.50426667,4.47,91600,203.7248
1/2/2018 8:50,1860.888889,452.3,15.7438,4.47,90800,214.6416
1/2/2018 8:50,1911.9,452.56,14.9112,5.36,97400,219.544
1/2/2018 8:50,1980.8,453.79,14.09906667,4.96,100947.2,216.624
1/2/2018 8:50,2088.2,459.46,13.4,4.62,103873.6,208.7168
1/2/2018 8:50,2118.3,467.33,12.77662037,4.62,105286.4,198.6544
